conf,loss
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 8.626819593170477e-07, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.005731279990703343}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.3175012286786807, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0795938968658447
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 9.659670351554521e-06, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.6138699604477824}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.5999968672036359, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0721917152404785
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 2.685435754587542e-07, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.006953237029317099}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.7981200711819659, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0650746822357178
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.002382820313702978, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.9425553873039737}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.7459825822768856, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",4.370779037475586
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.003325855283862328, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.0057594827952108085}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.17143307664618798, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",4.879111289978027
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.004200125897838221, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 2.9277943836582113e-05}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.677870846813824, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",5.3723907470703125
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 5.720200366212938e-05, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.0046853041806122755}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.530636913523063, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.092956304550171
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.002658961070338905, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.41120007438095435}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.7688685692339478, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",4.522092342376709
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 1.2317570803049585e-07, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.00025699576544060894}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.39051784732941697, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0647614002227783
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 9.541452864643105e-05, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.0028032727670519075}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.5961408177977807, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.1227710247039795
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 2.122483391804567e-05, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 8.948437610445202e-05}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.5188483386791097, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0765743255615234
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.0008403203063492852, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 7.780998142566613e-05}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.5096991704416343, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.538527250289917
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 6.042002726616847e-07, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.00025953794870501223}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.46309435023602596, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0617587566375732
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 2.1759290508443893e-05, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 4.043251855214058e-05}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.26998042726155136, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0743703842163086
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.00048827949438925934, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.019321484432814066}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.1663250043505477, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.3147730827331543
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 4.1069369216366e-05, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 0.00019762848691972685}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.2678038323713108, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",3.0688819885253906
"{'mode': 'train', 'raw_data_path': 'D:\\PycharmProjects\\MoA\\resource\\lish-moa', 'model_loading': False, 'multi_gpu': False, 'num_gpus': 4, 'cv_type': 'train_val_split', 'dataset_type': 'balanced', 'val_ratio': 0.1, 'loss_type': 'additive_angular_margin', 'data_aug': True, 'hps': DictWrapper({'lr': 0.0001, 'beta_1': 0.999, 'beta_2': 0.999, 'decay': 0.0, 'epochs': 3, 'batch_size': 16, 'reduce_lr_factor': 0.99, 'ls': 0.004153619272654506, 'loss_weights': ListWrapper([1.0, 0.3, 10.0]), 'rep': 1, 'sn_t': 2.45, 'm1': 0.8081512, 'm2': 0.011438734, 'weight_decay': 1.283553401438252e-05}), 'nn_arch': DictWrapper({'k_fold': 5, 'd_treatment_type': 1, 'num_treatment_type': 6, 'd_input_feature': 8, 'd_gene_exp': 772, 'd_cell_type': 100, 'dense_1_1_d': 1024, 'dense_1_2_d': 512, 'dense_1_3_d': 256, 'dense_1_4_d': 64, 'dense_2_1_d': 128, 'dense_2_2_d': 64, 'dense_2_3_d': 16, 'num_sc_ae': 0, 'dense_3_1_d': 88, 'dense_3_2_d': 256, 'dense_3_3_d': 128, 'dense_3_4_d': 64, 'd_hidden': 88, 'dense_4_1_d': 512, 'dense_4_2_d': 256, 'dense_4_3_d': 128, 'num_moa_annotation': 206, 'd_embed': 1, 'num_head': 1, 'num_transformer': 0, 'd_out': 772, 'dropout_rate': 0.5153401179814916, 'similarity_type': 'diff_abs', 'additive_margin': 0.02, 'scale': 1.0})}",5.346663951873779
